id	text	label
1062	RT @Mistimeye_: ভালোবাসা আসে কারোর অগোছানো জীবনকে গুছিয়ে দিতে আর নইলে কারোর গোছানো জীবনকে অগোছালো করে দিতে । তাহলে তুই কেনো এলি আমার অগো…	Neutral
1063	অযোগ্য শহর হিসেবে ঢাকা ২ নাম্বারে আছে বলে এত আলোচনা হচ্ছে, কই করাচি (পাকিস্তান) যে ৪ নাম্বারে আছে সে নিয়ে তো কোন ক… https://t.co/qxyXfCNEgT	Neutral
1064	ঝঞ্ঝা-বিক্ষুব্ধ সময়ে সাকিবের পাশে এসে দাঁড়িয়েছেন জাতীয় ফুটবল দলের অধিনায়ক জামাল ভূঁইয়া	Positive
1065	২৭ ও ২২ কেজি ওজনের দুইটি বাগাড় মাছ...	Positive
1066	[★] সত্য গ্রহন করতে মানুষ যে সকল বাঁধার সম্মুখীন হয় তা হলো- ❌ বাপ-দাদারা কি এতদিন ভুল করে আসছেন..? ❌ এত বড় বড় আ… https://t.co/FACVzObLbN	Neutral
1067	#Masood_Sayedee - মাসুদ সাঈদী -আল্লামা সাঈদী তার বুলন্দ কন্ঠ এবং জ্ঞানগর্ভ তাফসীরের মাধ্যমে ইসলাম ও মানবতার...	Neutral
1068	RT @rak_shil: ভালোবাসা না কি অন্য কিছু তা আমি বলতে পারি না। ὣ0 তবে তোমার জন্য হৃদয়ে যে অনুভতিটা জাগে।ὣ0 তা অন্য করো জন্য জাগে না।ὣ0	Neutral
1069	সব কিছুরি দুটো দিক থাকে, একটা ভালো একটা খারাপ । একটা সহজ, একটা কঠিন । খারাপ দিকে যাওয়া সহজ ,আর না জেতে চাইলেও এটা… https://t.co/ogw2KCP06T	Neutral
1070	উপ কি যে Big Problem যে যাকে ভাল পায় তাকলিদ করে তার ভুল যদি ১০০ % সটিক হয় এর পরেও কিছু মুকাল্লাীদ আছে মানতে রাজি নয় এর সমাদান কি?	Neutral
1071	কত দু:খ আমার বুকে দেইখা হাসে পাড়ার লোকে তোর কিরে নাই কলঙ্কেরই ডর আমি যদি যাই মরিয়া কে করবে তোরে আদর অপরাধী হইলেও আমি তোর।।	Neutral
1072	দেখুন: ভারতের প্রথম মহিলা নাপিত শান্তাবাই যাদব	Positive
1073	RT @JasikaParvin: আজ একটা ভুল হয়ে গেলো আমার জন্য কেউ কাঁদলো কি করবো বুঝতে পারছি না কিভাবে এতোবড় ভুল করলাম, কারো কষ্টের কারন হলাম। আমি তো…	Negative
1074	ঢাকা বিশ্ববিদ্যালয়ের এস এম হলের মোড়ে পাশে রিকশাওয়ালা ভাই টি মাথা গুড়ে পড়ে যায় । তখন এই পুলিশ ভাই এসে মাথায় পানি ঢাললেন । #	Neutral
1075	@maimuna_ctg আলহামদুলিল্লাহ এই টেষ্ট ড্র করতে পারলেই হয় আর কিছু সেন্চুরি থাকলে খেলা দেখেও মজা পেতাম	Neutral
1076	হিম হিম সন্ধ্যায় দেশ-বিদেশের শিকড়সন্ধানী গানে হারিয়ে যাওয়ার দিন আসছে আবার। পঞ্চমবারের মতো...	Positive
1077	পিলিচ দয়া কইরা কেও কতাডা চিরিয়াচলি নিয়েননা http://t.co/Nk7DVzVl8a	Negative
1078	এমপিওভুক্তির খবরে ‘অস্তিত্বহীন’ প্রতিষ্ঠানে ঘর উঠছে...	Positive
1079	Another photo on my Mobile Photography Blog about: সে যে বসে আছে একা একা রঙিন স্বপ্ন তার বুনতে সে যে চেয়ে আছে ভরা… https://t.co/trKAv7MgLr	Neutral
1080	@MooN_bOY00 তা তো জানি না কি হয়েছে কিন্তু আমি রিপ্লাই করলাম আমাদের নিউমার্কেট এর ক্যাম্পাস বলে এই আর কি হইত ঢাকা কলেজ এর পোলাপান বের হইছিল	Neutral
1081	@she_twts হুম চাὠD ফুপির বাসায় ঘুমানোর মজা আছে ১২ টা নাগাত ঘুমাইলেও কেউ কিছু বলার নাই। বাসায় ত ৮ টা বাজলেই কে কু তে ঘুমাইয়া থাকা যায় না	Positive
1082	বিশ্বকাপ ক্রিকেট নিয়ে ইংল্যান্ড থেকে ফেসবুক লাইভ। সঙ্গেই থাকুন।Facebook live from England with world cup cricket. Stay tuned.	Positive
1083	ওপারে ভাল থাকুন প্রিয় নেতা,আপনার বাংলাদেশ আজও আপনার মন মত হতে পারে নি। ὣ7ὣ7 মুজিব আদর্শ বলতে যা ছিলো,সে তো ৭৫ ই কুলা… https://t.co/opHVN4Qbs4	Neutral
1084	পাঁচশো বছর আগে স্প্যানিশ ঔপনিবেশিকরা 'উলামা' নামে যে বল খেলাটি নিষিদ্ধ করেছিল, সেটি এখন ফিরে আসছে মেক্সিকোতে...	Positive
1085	RT @HotSonai: যখন কেউ আমার কচি মাই দুটো তে দুধ বের হবে না জেনে ও চুকচুক করে চোষ তখন তোমার প্রতি প্রচুর ভালোবাসা পায় আর খুব আদর করতে ইচ্ছা…	Negative
1086	RT @IamMustafizzzz: @YourTeletalk ২সপ্তাহ হয়ে গেলো, মাগুরাতে 3G পায় না, 2G হয়ে থাকে সবসময়.! 4G তো চালু হয় ই নি, 3G ও পায় না ঠিক মতো…	Negative
1087	ইরাকের আল্বু-হামাদ ইউসুফিয়্যাহতে আল-খিলাফাহ ইসলামিক স্টেইট_এর মুজাহিদীনেরা ৩০ জন শীয়া সেনা ও মিলিশিয়াকে হত্যা... http://t.co/gK027LcIzg	Negative
1088	ভারতে সড়ক দূর্ঘটনায় ৩৩ জন মারা গেল কোন হই চই নাই, আর বাংলাদেশ ৩ জন নিয়াই লাফা লাফি! শোকর করেন বাকি ৩০ জন বাইচা… https://t.co/ZPJf2QphNB	Negative
1089	ছাত্র সকল নেতা হব নোৱাৰিলে সদৌ অসম বৃদ্ধ ( ছাত্ৰ) সন্থা সুখী হবহে লাগে ὠD এতিয়াৰ পৰা বৃদ্ধ সকল কিয় ছাত্ৰ নেতা হৈ আ… https://t.co/g4OdfNEPLl	Neutral
1090	মিথ্যার খোলসে সত্যকে চাপা দেয়া যায়, কিন্তু মুছে ফেলা সম্ভব নয়। চুলে কলপ দিয়ে সাদা চুল ঢাকা যায়, কিন্তু সাদা হওয়া বন্ধ করা যায় না।	Neutral
1091	হাসিনার নির্দেশে তৈরী হচ্ছে ঐক্য বিএনপি কে পরাজয়ের ষড়যন্ত্র মাত্র, আর সব করছে কামাল ও বি চৌধুরী, কিন্তু বাংলার জনগণ তার সুযোগ আর দিবে না।	Negative
1092	RT @habib_bhai_: একজন রাজনীতিবিদের কাছে রাজনীতি ছাড়া আর কোন কিছুই বড় হতে পারে না সেটা হউক জানাজার নামাজ হউক সেটা ঈদের নামাজ হউক সেটা ওয়া…	Neutral
1093	RT @SankhaGhosh19: @hellorabiul এটাই ওদের কাজ । কি করে বাংলায় অশান্তির পরিবেশ সৃষ্টি করবে যেটা ওদের থেকে ভালো কেউ জানে না । কবে বন্ধ হবে…	Negative
1094	২০০৯ সাল থেকে ঢাকার বাইরে জব করছি। মাঝে মাঝে ঢাকা আসি আর বাসায় গিয়া বলি আজাবের, গজবের অপর নাম ঢাকা। খুলনা is the… https://t.co/RkYyBYmtvo	Neutral
1095	দ্বিপক্ষীয় নীতিতে কাজ হয়নি?	Positive
1096	মানুষ কুশল কর্ম করলে নিজের ও সমাজের সুখ হয়। এই সুখ স্বর্গ সদৃশ। মানুষ অকুশল কর্ম করলে নিজের ও সমাজের দুঃখ হয়। এই দুঃখ নরক সদৃশ।	Neutral
1097	অনেকেই আছেন আমার নাম জানেন না। হেঁটে গেলে বলে ওই যে ফেলুদা যাচ্ছেন,- সব্যসাচী চক্রবর্তী সত্যজিৎ রায়ের বিখ্যাত চরিত্র 'ফেলুদা'র অভিনেতার সঙ্গে আলাপ করার সুযোগ হয় বিবিসি বাংলার । সব্যসাচীর সঙ্গে আলাপন দুটো ভাগে দেখতে পাবেন আমাদের ইউটিউব চ্যানেলে | লিংক দুটো দেয়া হলো- ফেলুদা ও সব্যসাচী চক্রবর্তী: মিল আর অমিল - https://bbc.in/34SC1JU অভিনেতাই হতে চাননি যিনি কোনদিন-  https://bbc.in/2UR59fS	Positive
1098	#Bangladesh #News ব্যর্থ প্রেম নিয়ে জেনিফার লোপেজ - একের পর এক বিয়ে, বাগদান ও প্রেম ভেঙে যাওয়ায় স্বভাবতই মর্মাহত মার্কিন গায়িকা ও...	Negative
1099	RT @niluarif: কাউকে ভালোবাসার আগে তাকে বিশ্বাস করা জরুরি | | | | ভালোবাসা বার বার জোড়া লাগতে পারে কিন্তু বিশ্বাস একবার ভাঙ্গলে তা আার জো…	Neutral
1100	RT @MohammedBadsh20: সন্ত্রাসী তলেতলে উন্নয়নে গা জ্বলে সেই বিএনপি আর না আর না। এতিমের টাকা চুরি তারউপর সীনা জুড়ি এই বিএনপি আর না আর…	Negative
1101	২ মাস পর #ঢাকা এসে মনে হচ্ছে হাজার হাজার বছর পর এসেছি। সব কিছু অচেনা লাগছে। শুধু এই অচেনা শহর এ একজন ই পরিচিত হয়ে আছে	Neutral
1102	ইসলামিক স্টেটের (আইএস) ভেতরেই গুপ্তচর নিয়োগ করেছিল যুক্তরাষ্ট্র?	Positive
1103	বাংলাদেশের কিছু অকর্মা মোল্লা শ্রেনী আছে যারা ভিক্ষুক এর চেয়ে অধম এ আল্লাহ ও রাসুল সা: এর সাথে ধোকা দিচ্ছে আল্লাহর কালাম বেচে খায়|	Negative
1104	একশনএইড-প্রথম আলো বন্ধুসভা জাতীয় বিতর্ক উৎসব ২০১৯ ঢাকা অঞ্চল...	Positive
1105	- রোজা রখছস? - না রাইখা অপরাধী হমু? - কয় রোজা চলে? - এটাও জানস না? অপরাধী তুই। - প্রেম করস এখন? - অপরাধী হতে চা… https://t.co/KutD6oad78	Neutral
1106	যার হাসি - খুশির জন্য, জীবনের বেশির ভাগ সময় নষ্ট করলান। সে এখন বলে তার সার্থের জন্য সে আমায় ব্যাবহার করছে। ( মজা পাইলাম ).	Neutral
1107	“” কেন এভাবে বদলে গেলে? কখনোই ভাবিনি এতটা বদলে যাবে ὢAআগে আমার সাথে কথা না হলে তোমার দিন খারাপ যেত, আর এখন দিন আমারি… https://t.co/LYjE3U6I3X	Neutral
1108	নো টু ন্যাটো – নো টু নিউ ওয়ার বিক্ষোভকারীদের র‌্যালী ও সমাবেশ অনুষ্ঠিত http:/t.co/J47rG4yZ5p	Negative
1109	RT @mkabir73: রাজনৈতিক নেতাদের চিৎকার চেঁচামেচি আর শুনতে ইচ্ছা করে না। গলা ফাটানো শুনলে মনে হয় ধোয়া তুলসী পাতা । ওটা কিছু না অনেক দিন ধরে…	Negative
1110	শুধু মিশ্র বর্ণ হওয়ার কারণে রক্তের স্টেম সেল ডোনার পাচ্ছেন না ৪২ বছর বয়সী এই নারী...	Negative
1111	@ProthomAlo,,লিটন দাস এয়টা কোন কাজ করলো? আর একটু ধৈর্জ সহকারে খেললেই ১০০ করতে পারতো। এতো রান করে সেঞ্চুরি যদি না হয় তাহলে লাভ কি হলো	Neutral
1112	এক ডলারের দাম প্রায় ৮৪ টাকা, যেখানে ২০১৭ এর আগে অনেক বছর তা ৭০ এর ঘরে ছিল। ডলারের দাম আরো বেশি হলেও হতে পারত যদি… https://t.co/W3aJZhTqXX	Neutral
1113	ভালোবাসা এমন এক টেনশন!! যা ভাবলে শেষ হয়না | আর না ভাবলে ঘুম আসেনা | আপনজন কাছে থাকলে বুঝা যায়না | আর না থাকলে মন মানেনা !!	Neutral
1114	ঘরোয়াভাবে শুধুমাত্র ওই তরুণীটির জন্যই একটি চাকরির সাক্ষাৎকারের আয়োজন করা হয়েছিল বলে ধারণা করছে পুলিশ!	Negative
1115	খেলা নিয়ে আমরা যা করি তা অনেক বেশী করে ফেলি ।। দেখা যায় আমরা যা মুখে আসে তা ভালো অথবা খারাপ বলে দি, একবার ও চিন্… https://t.co/q3Z3CgfrhR	Neutral
1116	ক্যাসিনো কেলেঙ্কারির অভিযোগে সরকারি দলের প্রভাবশালী নেতাদের বিরুদ্ধে ব্যবস্থা নেওয়া হলেও বিএনপির রাজনীতিতে যুক্ত লোকমানের বিষয়ে বিসিবি কোনো পদক্ষেপ নেয়নি।	Positive
1117	লাক্স ক্যাফে লাইভে আজকের অতিথি আশিকুর রহমান মেহরাব উপস্থাপক: মৌসুমী মৌ (Mousumi Mou)	Positive
1118	আজ ২২শে জানুয়ারি, মঙ্গলবারের প্রবাহে যা থাকছে... ইউরোপে যখন জাতীয়তাবাদী চিন্তা চেতনার উত্থান ঘটছে তখন জার্মানি এবং ফ্রান্স নতুন একটি মৈত্রী চুক্তিতে সই করেছে। ৫০ বছর আগে তারা প্রথম মৈত্রী চুক্তি করেছিল। কী আছে নতুন চুক্তিতে? বাংলাদেশ থেকে সৌদি আরবে গৃহকর্মীর কাজ করতে গিয়েছিলেন এরকম ৮১ জন নারী নির্যাতনের শিকার হয়ে সোমবার রাতে দেশে ফিরেছেন। নিরাপত্তার ব্যাপারে কর্তৃপক্ষের নিশ্চয়তা সত্ত্বেও ফেরত আসা শ্রমিকের সংখ্যা বাড়ছে কেন? বাংলাদেশের জাতীয় পরিচয়পত্র নিবন্ধন বিভাগের সার্ভার বিকল হয়ে পড়ায় চরম দুর্ভোগে পড়েছে বহু মানুষ। তাদের পাশাপাশি সমস্যায় পড়েছে ব্যাংক, টেলিকমসহ সরকারি বেসরকারি খাতের অনেক প্রতিষ্ঠানও। ভারতের উত্তর-পূর্বাঞ্চলীয় রাজ্য ত্রিপুরাতে বিশ্ব হিন্দু পরিষদসহ বিভিন্ন হিন্দুত্ববাদী সংগঠনের উদ্যোগে অন্তত ৯৬ জন খ্রিস্টান নারী-পুরুষকে ধর্মান্তরিত করে হিন্দু বানানো হয়েছে বলে অভিযোগ উঠেছে। বাংলাদেশের প্রখ্যাত সুরকার আহমেদ ইমতিয়াজ বুলবুল মারা গেছেন। শুনবেন বিবিসিকে দেওয়া তার একটি সাক্ষাৎকারের কিছু অংশ। সাথে থাকবে খবরের সর্বশেষ শিরোনাম	Positive
1119	রংপুর ও পাবনায় সড়ক দুর্ঘটনায় নিহত ৩:  http://t.co/8vsoqNcHIn	Negative
1120	এই খবরের তথ্য অনুযায়ী নিজের আয়ু নিজেই ৬ বছর কমিয়ে ফেলছি আর ভুল না, কাল থেকে ৯ টা - ৫ টা অফিস করা যায় এমন একটা… https://t.co/cV7jdTL8ei	Positive
1121	বিচারকদের স্বাধীনতা একবিন্দুও ক্ষুণ্ন হবে না: আইনমন্ত্রী | Daily Janatar News http://t.co/6bqwhfkvKC	Positive
1122	কারা যেন বলছিল কিছুদিন আগে LM10 মনে তথাকথিত লিও মেসি নাকি কি সব ছিঁড়ে কুটে একসার করে দেবে । আজ থেকে LM10 বলতে বুঝ… https://t.co/Dso1VpqmYb	Negative
1123	দায় স্বীকার করে, ক্রিকেট উন্নয়নে অবদান রাখার প্রত্যয় সাকিবের	Negative
1124	। যদি তুমি মানুষকে বিচার করতে যাওতাহলে ভালবাসার সময় পাবে না।- মাদার তেরেসা	Positive
1125	১। ১৬ তম সংশোধনী- ১৭ সেপ্ট ২০১৪ ২। মেহেরপুর সরকার গঠন- ১০ এপ্রিল ১৯৭১ ৩। মেহেরপুর সরকার শপথ গ্রহন- ১৭ এপ্রিল ১৯৭১ ৪… https://t.co/muVbNcPn0L	Neutral
1126	★ বন্ধু তারা হচ্ছে বাসুদ ★ ★ এর অর্থ বাংলাদেশ সুবিধাবাদী দল এর লোক ★ ★ আরেক অর্থে বলা যায় ★ ★ বন্ধু তারা পি,জে,… https://t.co/h9zwGpASZD	Negative
1127	তুমি কখনোও কি হবে না আমার হবে নাহ মায়াতে মোমের দেয়াল কখনোও কি ভাঙা হবে নাহ Ὁ4 #রাজকন্যা #আদর #দুষ্টামি #হারিয়ে #বহুদূর #ভালোবাসা Ὁ4	Neutral
1128	RT @AHNAFSHAHRIYAA: একটা নির্দিষ্ট বয়সের পর মা বাবার কথা যেন সন্তান শুনতেই চায় না। ভুলে যায় যে মা বাবার অভিজ্ঞতা তার চাইতে অনেক বেশি। তা…	Neutral
1129	ছাগল এর নন্দন , টুকে পাস করেছে নাকি ? ভারতের এর কি অবদান আছে, একটু বলবেন ? খালি বিবাহ করায় , সিদ্ধি লাভ করেছে https://t.co/YfHM7V3aG7	Neutral
1130	এক ট্রাভেলার সারা পৃথিবী ঘুরে বিভিন্ন দেশের ১০০ জনকে দিয়ে একটা রুবিক কিউব এর সমাধান করার ভিডিও। চমৎকার। কনসেপট টা... http://t.co/vQVqJStTOy	Positive
1131	শুভ জম্মদিন আন্টি প্রচুর ঘুম পাচ্ছে তাই অগ্রিম শুভেচ্ছা ও ভালোবাসা ♥ আর হ্যাঁ তোমার সাথে আমি প্রেম করবো সাবধান আমাকে ছ্যাকা দিবা না :P	Positive
1132	দেশে প্রতি বছর গড়ে ১০ হাজার মানুষ নানা মানসিক চাপ থেকে আত্মহত্যা করে থাকে! 😨 😨 😨	Negative
1133	RT @nusratjahanjeni: পৃথিবীর মাঝে শুধু একটি কথা নাম না জানা সেই ভালোবাসা। সবারি মাঝে সে কি যে আছে? কারো বা সুখ ভরা, দুঃখ, বেদনা এটি শুধু…	Neutral
1134	মেরুদণ্ড ভেঙে দিলেও নেইমারের ক্ষমা পেলেনজুনিগা !মাস দুয়েক আগে কলম্বিয়ার ডিফেন্ডার সুনিগারআঘাতেই বিশ্বকাপ...	Positive
1135	RT @monpagol134: আসসালামু আলাইকুম, আপনাদের সাথে কিছু কথা ছিল, কিছুদিন আগে আমি একটা মেয়ে মানে মৌ কে নিয়ে যা কিছু করেছি ভুল করেছি, আসলে আমা…	Neutral
1136	কাঠের গাড়ি আটক করে পুলিশ ও বনবিভাগ কর্মকর্তাদের চাঁদাবাজি!http:/t.co/Sz6HMLlmA2 http:/t.co/ssn3AJzl8v	Negative
1137	মুন্সি আর তার চ্যালা, দুইডা খাচ্চরের খাচ্চর। একজন সুর তোলে আরেক জন তাল দেয় কিন্তু কোন কিছুই স্পষ্ট করে বলে না।... মজা নেয় দুনিয়ার ὇F ὠ8	Neutral
1138	মিয়ানমারের রাখাইনে গিয়ে বিবিসির জোনাথন হেড দেখতে পেলেন, রোহিঙ্গাদের বসতিগুলো গুড়িয়ে দিয়ে তৈরি করা হয়েছে একের পর এক  পুলিশ ব্যারাক, সরকারি ভবন...	Negative
1139	অনেকে বলে বয়স হয়ে গেছে, এখন আবার ঈদ হলেই কি আর না হলেই কি!!! ভাবনা সব গুলো কেমন জানি ভাবেই এসে বসে মাথায়।।। নিজে… https://t.co/JVyId9exBc	Neutral
1140	এ কি হল, কেন হল, কবে হল, জানি না শুরু হল, শেষ হল, কী যে হল, জানি না তো। কেউ বোঝে কি না বোঝে হায়, আমি শুধু বুঝি। এ… https://t.co/hr0usuC4dC	Neutral
1141	চিত্র-বিচিত্র: মাটিতে লুকিয়ে থাকা গুপ্তধন পেলেন এক দম্পতি! [ভিডিও]  http://t.co/gLWKuYSZIA http://t.co/Kxqlx9hUfU	Positive
1142	এখন আর দুঃখের জন্য চোখের জল বের হয় না। দুঃখের মাঝে একটু সুখ আসলে তার জন্য চোখের জল বের হয়ে আসে। সুখটাই আমার মাঝে এখন বিষন্নতা	Neutral
1143	@RanaMasum1 সব চিন্তা আমার ভুলের জন্য,, যদি ছোট থেকে দেখে শুনে বড় করতাম তাহলে এখন চিন্তা করতে হতো না,, তুই আমার মত ভুল করিছ না??	Neutral
1144	@shakz_samir হা হা!  আপু গুলা ও আমাদের শান্তিতে থাকিতে দিবে না	Negative
1145	কথা দিয়ে কথা বের করা যেমন সহজ কথা দিয়ে কথা ডেকে রাখাও কিন্তু তেমন কঠিন কেউ কথা দেয় কেউ কথা নেয় কথা নেয়া দেও… https://t.co/0xCUPhmpiS	Neutral
1146	ভারতের প্রথম শ্রেণির ক্রিকেটারদের বেতন-ভাতা বাড়ানোর সিদ্ধান্ত নিয়েছেন বিসিসিআই প্রধান সৌরভ গাঙ্গুলী	Positive
1147	একটু আগে একজন ব্লক মারলাম না আমি বিএনপি করিনা জামাত এর মার খেয়েছি বিএল কলেজে এগুলো বলতে চাই না , কিন্তু এই নব্য… https://t.co/s3s3w1182E	Neutral
1148	দেশের ১৫টি স্থানে পানি বৃদ্ধি ও ৬৬টি স্থানে পানি হ্রাস পেয়েছে http://t.co/lg30GvlQ11	Negative
1149	ভালোবাসা বোঝানোর জন্য কথা খরচের কোন দরকার নাই... যে বোঝার, সে চোখ দেখেই বুঝবে !!!!! আর যে না বোঝার, তার জন্য জীবন দিলেও বুঝবে না।	Neutral
1150	ঢাকা দক্ষিণ অংশে বিগত ১০ বছরে যে উন্নয়ন হয়নি, তার ৩ বছরে এর বেশি কাজ হয়েছে বলে দাবি করেছেন ঢাকা দক্ষিণ সিটি কর্… https://t.co/WSvWRp50sS	Neutral
1151	নাম আমার খারাপ নাহ ὠE কিন্তু খুব কম মানুষ ই আমার নাম টা শুদ্ধ উচ্চারণ করে বলতে পারে। ὡ2 সুমনা সুমন্না সুবন্যা বন্যা… https://t.co/mcCIdvMGZH	Neutral
1152	The Lyric stuck in my head.. &lt;3 তুই অনেক ভালো থাকিস অন্য কারোর কাছে আমি না হয় একটা জীবন কাটিয়ে দিবো মিছে। তুই… https://t.co/jZE9agj8ur	Neutral
1153	এখনো সময় আছে বিএনপি আওয়ামীলীগ এক হয়ে নতুন দল গঠন করার। নাম হবে বিএনপিলীগ এই জোটের ক্ষমতা এতই বেশী হবে যে আমেরিকা পর্যন্ত কেপে উঠবে।	Neutral
1154	খালা জামাই নাকি ধন টা একটু ছোট খালা আর খালু চোদে চোদি আমার খালা মজা পাইনা সেই জন্য খালা আমার মোটা ল ধন টা পছন্দ করে? https://t.co/QkkUUdqR7N	Neutral
1155	সুখ জিনিসটা কি এর মর্ম ভেদ করা সত্যিই দুসাধ্য । অনেক গবেষনা করে দেখলাম যে টাকা, পয়সা, ধন , আবেগ , প্রেম , ভালবাসা.… https://t.co/QEF51oaMfv	Neutral
1156	ভালোবাসা ভালো বটে ὠ2 ভালো অতিশাই অধিক বাসিলে ভালো তাহা নাহি রয় ὡC সেটা যেই ভালোবাসা হোক না কেন, হতে পারে ভাই বোন এর… https://t.co/Y5fQJmG5gZ	Neutral
1157	Fifa World Cup RUSSIA 2018 এর থিম সং Live it up. নাহ ... সেই মজা এলো না :( ফিলিং স্যাড উইথ জার্মানি অ্যান্ড ৩১ আদার্স টিম ὠ2	Negative
1158	এক ফোঁটা শিশিরের কারনেও বন্যা হতে পারে যদি বাসাটা পিঁপড়ার হয়, তেমনি এক চিমটি ভালবাসা দিয়ে ও সুখ পাওয়া যায় যদি সেই ভালবাসা খাঁটি হয়	Neutral
1159	রোজা রেখে যে ৬টি কাজ করা নিষিদ্ধ কোন ব্যক্তি যদি রোজা রেখে নিচের ৬টি কাজ করে, তাহলে তার রোজা নিশ্চিত ভাবে উপোশের ম… https://t.co/Sj3VBHFc4n	Neutral
1160	দাদি বলসে ২ টা ডিম হাফ সেদ্ধ করে ছিলে দিতে। আমি পরপর ৮ টা ডিম নষ্ট করলাম :) হ্যাপি লাইফ এন্ড হ্যাপি কুকিং :) :) :)	Neutral
1161	@Russell_khan911 ভাই , আমি কারো সুখের কাটা হতে চাই না , কেউ যদি অন্য দেশের কিছুতে সুখ পায় , তাতে দুশের কিছু নাই ,… https://t.co/oAwRxsH9uG	Neutral
1162	এবারের মত বিদায় জানালাম সাতক্ষিরা কে! জনি না আবার কবে আসা হবে! অনেক ভাল সময় কাটল ভাই বোন ও আত্তীয় সজনদের সাথে! অ… https://t.co/MVOTJ32P49	Neutral
1163	RT @Osman__R_______: হাজারো স্মৃতি নিয়ে পিছনে ফেলে অাসা দূরন্ত শৈশব ৷ চাইলেই যদি ফিরে যেতে পারতাম জীবনটা হতো কতোই না মধুর ! #বাংলাদেশ #ওস…	Neutral
1164	সকলেই তাদের আইফোনে *#০৬# ডায়াল করে ১৫ ডিজিটের যে IMEI নাম্বার পাবেন তা অবশ্যই অবশ্যই কোথাও যত্নসহকারে সেভ করে... http://t.co/WHRyUamoiA	Neutral
1165	একজন দায়িত্বশীল ওপেনারের তিন ইনিংসের মোট রান (0 + 6 + 7 = 13) সাবাশ স্যার লিটন দাশ। এগিয়ে যাও তুমি । তোমাকেই খুঁজছে বাংলাদেশ	Negative
1166	“কেউ যদি আমার সমালোচনা করে আমি ক্ষেপে যাই না। প্রথমে দেখি আমার মধ্যে সেই ভুল আছে কি না? যদি থাকে আমি সংশোধন হয়ে যা… https://t.co/yu2NFk39WA	Neutral
1167	আপনি যাকে ভালোবাসেনসে হয়তো দুনিয়ারসবচেয়ে সুন্দরী নাওহতে পারে, কিন্তুআপনি তাকে ভালোবাসার পরআপনার কাছে...	Neutral
1168	'যাঁরা বলছেন প্রকৌশল শিক্ষার পাঠ্যক্রমে আরও মানবিক বিষয় অন্তর্ভুক্ত করা প্রয়োজন, তাঁদের একটু ভাবতে বলি—সামাজিক দায়বদ্ধতা, মানবিক মূল্যবোধ, ন্যায়পরায়ণতা, সততা, পরমতসহিষ্ণুতা এসব কি ছাত্ররা পাঠ্যক্রম থেকে শেখে?	Positive
1169	পার্বত্য চট্টগ্রামে ইউপিডিএফ এত শক্তিশালী হয়ে ওঠার পেছনে কারা?	Negative
1170	আজব একটা শহর ঢাকা । সারাদিন 5 ঘন্টা যানজট উপভোগ করছি 30 মিনিট এর রাস্তা । নিরাপদ সড়ক সহ যানজট মুক্ত শহর চাই । এতো… https://t.co/9me8ygan7l	Negative
1171	বুঝলাম না, কপাল কি আমার খারাপ না আমার বসদের, গত দেড় বছরে আমার বস চেঞ্জ হইলো ৮ বার ᾑ3 — thinking about doing something crazy	Neutral
1172	অনেকদিন পর যাওয়া হচ্ছে। সচরাচর কাজ না থাকলে যাওয়া হয় না। আজকে যা গরম পরেছে ঢাকা যেতে ভয়ই লাগছে :( :( যাই হোক,… https://t.co/zu7yeDnK5Z	Neutral
1173	মোটা ভাই বলেই পিছন থেকে যখন ঝাঁপিয়ে পরে মজার ইশকুলঃ ঈদ উৎসব ২০১৮ । সিজন - ৬ তখন থেকেই শুরু হয়, ৭ জুন ২০১৮ শুধুই আ… https://t.co/7bgwliFJ7E	Neutral
1174	RT @Tutul07327631: শয়তানের পাঁচটি ফাঁদ ১/ তুমি এখন যুবক, মজা করো। ২/ জীবন উপভোগ করতে থাকো, জীবন অনেক দীর্ঘ,পরে তাওবা করে নেওয়া যাবে। ৩/…	Neutral
1175	ছল কইরা কল ঘুরায়,এমন মানুষ কেউ না চায়।অর্থ: কথায় ও কাজে প্রতারণা করে এমন লোককে কেউ পছন্দ করে না।	Negative
1176	🎓 নতুন র‍্যাংকিং: ঢাকা বিশ্ববিদ্যালয়ে শিক্ষার পরিবেশের অবনতি। বিদেশী ছাত্র নেই। গবেষণা খাতে কিছু উন্নতি।	Positive
1177	কেন জানি আগের মত খারাপ দিন গুলি চলে আসতেসে। ভালোই কাটছিল দিন গুলো, আবার কি শুরু হল বুজতে পারসি না। আমার কপালে মনে হয় ভাল থাকা নাই ὢ2ὢ2ὢ2ὢAὢAὢA	Negative
1178	@DhakaTribune এই বিকল ধারা র ১৫০ আসন কোথায় গেল? বি চৌধুরী আর মাহি এখন ২ / ৩ টা আসন নিয়ে তেতুল হুজুরদের কওমি জন… https://t.co/wesQ2mTvFg	Neutral
1179	কেউ যদি ফন দিয়ে একটু বলত বাবু অনেক রাত হয়েছে এখন আর পড়তে হবে নাহ। এখন ঘুমাতে যাও।  তাহলে পড়ার গতিটা আরো বাড়… https://t.co/s5XRkAwLrn	Neutral
1180	যারা বলে নাটক তাদের বলি আমার কাছে আসেন এও উন্নত বুট না দেশি নরমাল ফুটবলের বুট দিয়ে হাল্কা একটা পারা দেই তার পর দে… https://t.co/KHPe7zYnPv	Neutral
