id	text	label
794	এইটা যদি বাস্তবে হতো,তাহলে সবার আগে ছবি,আর নাম্বার নিয়ে নিতো,,অনেক সুন্দর নাটকটি	Positive
795	পুরোনো জিনিস দেখি	Neutral
796	রাফার নতুন গানের জন্য অনেক আগ্রহ নিয়ে অপেক্ষা করছি। রাফা রকস।	Positive
797	তুই তুকারি টা সংলাপে অতিরিক্ত হয়ে গেছে	Negative
798	আমি একটা গান পরবেন সবাই নুসারট ফারিয়া আমার কমরটা দিলাইয়া তরে আর তর মারে বিসানায় ফালইয়া এমন চুদাচুদমু না মাগির বাচ্চা সব ভুলে যাবি যে গানটা লিখছে সে একটা মাগির পুত বা মাগির জি মনে।।। এক কথায় বুঝাতে চায় হট বাবা মায়ের হট সন্তান####	Negative
799	Mohammed Ali রাজাকারের বাচ্চা রাজাকার। বাইঞ্চোদ। ওনারে নিয়া বাজে কথা বলিস কেন	Negative
800	অশিক্ষিত, মুর্খ, জঙ্গি জামাত সাপোর্টাররা জাফর ইকবালকে সহ্য করতে পারেনা। এই কমেন্ট সেকশনেই তাদের কুৎসিত কমেন্ট দেখে হাতে নাতে প্রমাণ পাবেন।	Negative
801	কি বলবেন একটু ভালো করে বলেন	Negative
802	Hi Atc long time আপনাদের কোনো ভিডিও পাইনাই।।।।তাই English review গুলা দেখছি।।। But know my loving ATC IS দিতে বেসি দেরি কইরেন না।।।।।And I want the LG Q6	Neutral
803	আমার বড় জেঠা মারা গেছেন।	Neutral
804	প্রথম কমেন্ট আমি। তালাশ কে ধন্যাবাদ।	Positive
805	আবার আনা হোক আসরাফুল কে দেখতে চায় খেলার মাঠে আপনারা কি বলেন।	Positive
806	কিন্তু	Neutral
807	দেশটাকে ধংশ করতে মুজিব জাতির পিতা না জাতির জুতা.	Negative
808	আরে টুকাই,,,মুফতি সাহেবের কথা শোন	Negative
809	ওরনা ব্যবহার করতে ভুলে গেছে নাকি	Negative
810	খুদাত্র মানুষের মুখে খাবার জরুরী আর কিছু না।	Positive
811	নিশো আসলে তুমি রিয়েল বস	Positive
812	এমনি তে দুঃখে আছি,,,,,,তার উপর এই নাটক,,,,,,,,,ভালোবাসা তুই হাসি না কান্না,,, সেটা ও বুঝতে পারলাম না,,,,,,,তাই একটা কথা বলি,,,, বালিকা তোমার একফালি হাসিতে,আমার জিবনে বসন্ত নেমে আসে। I love	Positive
813	আপনারা খমতায় থাকা কালিন কি কোরেছেন তা আপনাদের মনেনাই কি বলেন আপনারা কি, এক হয়ে দেশ চালান দেশ আর আগে নিয়েজান আমরা আর আপনাদের বি তরকো সুন্তে চায়না	Neutral
814	যমুনার খানকির পোলারা আগে টাকা চায়। টাকা না দিলে খানকির পোলারা রিপোর্ট বানায়। বেকগ্রাউন্ড সাউন্ড নিয়ে একটা বানেয়াট কথা বলে দিলেই হল। হালারা ধান্ধাবাজ। কিন্তু কিছু সত্য থাকলেও। সালারা বেশির ভাগই মিথ্যা বলে।	Negative
815	এক নজরে বঙ্গবন্ধু স্যাটেলাইটের সব	Neutral
816	ডিজিটাল দুর্নীতি। সাবাস বাংলাদেশ, কাংগালদেশ হতে আর বাকী নেই।	Negative
817	আন্দোলন থামানোর জন্য আইন আছে,,,,,, ছাত্রলীগ কে????	Negative
818	ফালতু স্ক্রিপ্ট	Negative
819	এই ছেলে পাগল। বিদেশে ঐ দেশের ভাষায় কথা না বলে ওখানকার লোকদের সহিত ও বাংলায় কথায় বলতে হবে পাগলামি ছাড়া আর কি ? বাংলাদেশের রাষ্টীয় ভাষা বাংলা তাই বলে ইউরোপের দেশগুলির রাষ্ট্র ভাষা কি বাংলা হতে হবে । এই সব কি ? মুসলমানরা অসভ্য অন্ধবিশ্বাসী । মোল্লারা জানে না মানুষ মরে গেলে সব শেষ ,হৃদপিন্ড বন্ধ হয়ে যাই ,রক্ত উৎপন্ন হয় না, রক্ত চলাচল হয় না আর তাই লাশের কোন অনুভূতি থাকে না । তাই কোন লাশকে কবরে দাফন করার পরে সাওয়াল জবাব হয়, লাশ কথা বলে এইসব মিথ্যা কথা, জাল কথা । ভয় ভীতি প্রদর্শন কি সন্ত্রাস বা terrorism নয় ? ইসলাম যে বলে লাশ দাফন করার পরে সাওয়াল জবাবে ফেল করলে ভয়ংকর আজাব হবে কবরে ,ইহা কি মিথ্যা ভয় ভীতি প্রদর্শন নয় ? তাই ইসলাম সন্ত্রাস বা terrorism . প্রমানিত। আরেকটি প্রমান দেখুন , মরা মানুষের রক্ত হয় না তাই রক্ত চলাচল করেন বলে পচে গলে নিশ্চহ্ন হয়ে যাই কিছুই থাকে না তাই আল্লাহ যে বলে হাশর হবে , সেইদিন হাড , আংগুলের অগ্রভাগ পর্যন্ত জোগাড় করে আবার মানুষ বানিয়ে মানুষের হৃদপিন্ড লাগিয়ে , চালু করে , জীবিত করে কবর থেকে তুলে আমলনামা হাতে দিয়ে বিচার করবে , হয় জান্নাত দিবে নয়তো জাহান্নমের আগুনে জালাবে ? এইসব কি ? যদি জাহান্নামের আগুনে জলায় মৃত মানুষকে হাড ,টার জোগাড করে আবার মানুষ করে দোজকের আগুনে জালালে সে তো পুডে আবার ছাই হয়ে যাবে ? যেই লাউ সেই কদু নয় কি ? এই যে মিথ্যা জাহান্নামের আগুনের ভয়ংকর ভয় ভীতি প্রদর্শন সন্ত্রাস বা terrorism নয় ? ইসলাম হলো সন্ত্রাস বা terrorism । ভয়ংকর ভয় ভীতি প্রদর্শন করে ঈমান বা বিশ্বাস অর্জনই ইসলাম। মিথ্যা বলবেন না ? কুরআন যে মিথ্যা শুধু সুরা ইনফিতরের (৮২) ১,২,৩,,৪,৫ আয়াত গুলি পড়েন । ১) আকাশ ভেঙ্গে যাবে। আকাশ কি ভাংগার জিনিস ভেঙ্গে যাবে ? আল্লাহ কিছুই জানে না ,সৃষ্টি কর্তা নয় । তাই কুরানে মিথ্যা কথা বলেছে। আকাশ মহাশুন্য যাতে গ্যাস থাকে যাহা ভাংগার জিনিস নয়। ২) তারা গুলি মাটিতে পরবে । তারা কি জমিনে পরতে পারে ? আল্লাহ সৃষ্টি কর্তা নয় তাই তারা কি জিনিস জানে না ।তারা সূর্যের ছেয়ে বড আলো যাহা জমিনে পরতে পারে না তাই আল্লাহ কুরানে তারা গুলি পরার মিথ্যা গল্প বলেছে। কুরআনে আল্লাহ মিথ্যা কথা বলে নাই ? তাই কুরআন মিথ্যা গ্রন্থ । আল্লাহ একজন বিশ্ব প্রতারক।অনেক অনেক প্রমান কুরআনের আছে । বলব। আস্তে।তাই মোল্লারা ও সন্ত্রাসী হয়েছে শহীদ হয়ে চিরকাল ৪০ টি হুরপরীর সহিত সেক্স করার জন্য ।ছি: হে চরিত্রহীন অন্ধবিশ্বাসী মোল্লাগন ও তাদের সন্ত্রসী অনুসারীরা তোমরা মানুষ নও । তোমরা খুনি ।নিজের বিচার নিজে করো আগে , কুরআন মিথ্যা নয় কি?	Positive
820	এর প্রাইস টা কত হবে?	Neutral
821	অনেক দিন পর শুনলাম জোস একটা song	Positive
822	দেখতে দেখা যায় কিছুই বুঝে না কিন্তু সুন্দর soft কিভাবে খেলতে পারে	Positive
823	পুরাই পিনিক পাইলাম	Positive
824	হাহাহা নাহিদ ওরে প্রশ্ন দিছে , ভালো মজা পাইলাম	Neutral
825	ভাওতাবাজি কথা কলে ভিউয়ার আর সাবস্ক্রাইব বাড়ানো টা ও আমরা বুঝে গেছি।	Negative
826	পুরোনো জিনিস দেখি	Neutral
827	পরিচালক বলল সবাই সমান ভাবে কথা বলবে না। তাহলে টকশো কাকে বলে???? আজাইরা পরিচালক।	Negative
828	প্রথম কলির পরে যে বায়লিন এর মায়াবি সুর,কি ভাবে সম্ভব?বিধাতার দান, পাগল হয়ে যাই।লাভ ইউ অর্ণব।	Positive
829	Anwar Bin mahfuz. বাংলা লেখাতে অনেক ভূল আছে।	Negative
830	সুলতানা অপু তুদের দুদ ভাসিয়ে মূতি বানা আর বাসার সামনে রাখ।	Negative
831	ঠিক ববেছেন ভাই	Positive
832	গানটা অসম্ভব সুন্দর। যারা ডিজলাইক দিছে হয়তো মিউজিক ভিডিওটা দেখে দিছে। সিঙ্গারের বেশ-ভূষন হয়তো ভালো লাগে নাই।	Positive
833	কপাল আমার! চোরেরা আমাদেরকে নীতিকথা শোনাচ্ছে	Negative
834	তাছকিনকে বাদ দেওয়া হক	Neutral
835	Didar Chowdhury হেতি ঘরে কি বাব হয় নি?গরু	Negative
836	১০০% ভালো খেলতেছে ফুটবল জাতিও টিম থেকে	Positive
837	এই হালা পাগল	Negative
838	ভাই আপনাকে অনেক ধন্যবাদ আমার ম্যাসেজের ত্বরিত রিপ্লাই দেবার জন্য। তাহলে আমি জুলাই তে যখন সেট কিনবো তখন আপনাকে আবার একই প্রশ্ন করে বিরক্ত করবো। আপনি কোনো দোকানে বসেন? BTW যদি Nova 2i আমার স্পেসিফিকেশন্স fullfil করে তাহলে Nova 3e কেন নয়?	Neutral
839	ইদানীং সব নাটক এ শেষ সিনে এসে নায়ক কিনবা নায়িকা মরবেই ধুর হালা। হ্যাপি এন্ডিং দিলে প্রব কি!!! শুধু শুধু ই!	Negative
840	ভাইয়া খুশি হুননি মনে হয়!	Negative
841	কথায় কথায় রাজাকারের বাচ্ছা বলে গালি দেয়। যাই কিছু করে জামাত শিবিরের দোষ। এটা সরকারের কি ধরনের আচরন?	Negative
842	একবারে সবার মনের কথা বলেছেন।	Positive
843	আমি সত্যি গরবো বোদ করি।একজন আলেম হিসাবে যে ভাবে বলার দরকার সেই ভাবেই কথা গুলি বলছেন।সেলুট মাওলানা সাহেব।	Positive
844	আশরাফুল দলে আসলে অনেক উন্নতি হবে	Positive
845	Shoeb Ahmed ভাই,আপনে আপনার নামবার টা দেন আমরা একে অপরের সাথে কথা বলি আপনে আমাকে বুজাতে পারলে বালে কথা	Neutral
846	পোলট্রি ফার্ম করুণ, সাবলম্বী হোন। আমরা দিচ্ছি ডিম থেকে বাচ্চা ফুটানোর মেশিন। বাংলাদেশের যে কয়টি সম্ভাবনাময় অর্থনৈতিক খাত রয়েছে, পোল্ট্রি শিল্প এদের মধ্যে অন্যতম।এই মেশিন দ্বারা যে কোন ধরনের মুরগির ডিম ফুটাতে সময় লাগে ১৮-২১ দিন, হাসের ডিম, তিতির টার্কির ডিম হলে সময় লাগে ২৮ দিন, কোয়েল কবুতর এর ডিমের জন্য সময় লাগে ১৬ থেকে ১৭ দিন।এই মেশিনের মাধ্যমে খামারিরা অপেক্ষাকৃত স্বল্প খরচে পোল্ট্রি মুরগিসহ দেশীয় মুরগির বাঁচ্চা,তিতির,টার্কি, কোয়েলের বাচ্চা উৎপাদন করতে পারবে। যোগাযোগঃ01731686835	Neutral
847	অাশরাফুল কে দলে চাই	Neutral
848	miss u. ফুয়াদ ft মিলা।	Neutral
849	মাহামুদা মোনাফেন	Negative
850	Bangla Romantic Natok Meyetar Cheleta, মেয়েটার-ছেলেটা by Apurbo, Safa Kabir | অপূর্ব , সাপা কবির | Bangla Boishaki natok 2018 Natok ti download korte nicher link visit	Neutral
851	পুরাই বাইনচোৎ পাগলচুদা, ঠিকমতো কথাই বলতে পারেনা সে আবার দেশের শিক্ষামন্ত্রী। পাগলচুদা বলেইতো সাংসদরা বক্তব্য দিতে দিলনা।	Negative
852	100% রাইট	Positive
853	সাবাস ইলিয়াস ভাই ধন্যবাদ	Positive
854	গল্পটা খুব সুন্দর। আমার কাছে খুব ভালো লেগেছে। সবার মন মানসিকতা তো আর এক হয়না। সত্যিকারের ভালোবাসায় মিলটা একটু কমই দেখা যায়, গল্পের লেখক হয়তো সেটাই বোঝাতে চেয়েছেন।	Positive
855	পুরা সো টুট টুট এর উপরেই গেল :/	Negative
856	আরে ভাই বেগে ফুটবল হবেনা কি হবে এত অপমান মানুষ মানুষকে করে হি হি হি কি লজজা কি লজজা	Negative
857	আমাদের সরকার যদি এই স্যাটেলাইট এর পেছনে এত টাকা খরচ না করে বেকারদের জন্য একটা কর্মসংস্থান গড়ে তুলতো তাহলে আমাদের বাংলাদেশ এক সময় সত্যি সত্যি সোনার বাংলায় রুপ নিতো। আমাদের বেকারত্ব দূর হতো, আমরা বেকার যুবকেরা পরিশ্রম করতে পারতাম এবং তার বিনিময়ে আমাদের বাংলাদেশ সত্যি সত্যিই অন্যান্য দেশের মত উন্নয়নশীল হিসাবে প্রাধান্য পেত। এই সামান্য মন্তব্য প্রকাশে যদি কোন ভূল থাকে তাহলে ক্ষমার দৃষ্টিতে দেখবেন।	Neutral
858	আরে টুকাই,,,মুফতি সাহেবের কথা শোন	Negative
859	ইমরান তর গালে জুতা মারব	Negative
860	CMV ভাই পটাকা	Positive
861	মুক্তিযোদ্ধার সন্তানেরা এখন পরিচয় দিতে লজ্জা পায়।	Negative
862	কিছু করার নাই এটা হাছিনার বাবার দেশ আমরা হলাম রহিংগা। হাছিনার মনে যা চাই তাই করতে পারবে কোন কিছু করার নাই। এক দিন বচার হবে। ।	Negative
863	মুক্তিযোদ্ধা কোঠা এখন রাখা না রাখা সমান কারন মুক্তিযোদ্ধার সন্তান এর কোঠা রেখে কি লাভ এখন চাকরি করার মত বয়স মুক্তিযোদ্ধার ছেলেদের আর না থাকার ই কথা	Neutral
864	ফাটাফাটি	Positive
865	আন্দালিনের উচিত আন্দোলনে অংশ নিয়ে রাস্তায় স্পিকার নিয়ে এই কথাহুলো বললে সবাই জানতে পারবে।	Neutral
866	অভিনয় এতটা সহজ হয়ে গেল কবে থেকে? খামখা মানুষের গালি শুনে লাভ কি? ভাল কন্টেন্ট আর ভাল অভিনয় দিতে না পারলে ভিড়িও বানায় লাভ কি?	Negative
867	গানটা অনেক শুনছি তারপরও মন ভরে না	Positive
868	ওয়ানডে স্টবলিস পাপন খামাখা কথা বলিচ না তিন ফরমেটে এ্যাস কে চাই----	Negative
869	graduation অর্থ স্নাতকোত্তর, ,,,,,,,। ভাই আপনিও স্নাতকোত্তর এর স্থলে গ্রেজুয়েশন ব্যবহার করেছেন।	Neutral
870	আশ্রাফুল আবার আসুক	Positive
871	ধন্যবাদ আপনাকে	Positive
872	যতই দেখতে থাকি ভালই লাগে	Positive
873	It was absolutely classical বার যে আমি ভিউয়ার আমি এই গান টার যা আমার মনেই পরে না। লিখার মত আরো অনেক কিছুই আছে কিন্তু লিখে সেস করতে পারব না ভলেই আর লেখা হলনা। তবে এটাই বলভ অরনব তুমি আমার স্রিতির মাঝেই লুকিয়ে থাকভে সারা জীবন।	Positive
874	ঠিক বলেছেন	Positive
875	Muhammad Musa ধোন তোর মায়ের গুদে দিলাম	Negative
876	ফালতু,টকশো।	Negative
877	উপত্থাপক সালা বড় দালাল।মাদারচোদ একটা সাকি ভাই আপনাদের বের হয়ে যাওয়া উচিত ছিল	Negative
878	বলদ নি তুই আওয়ামীলীগ ভয় পাইলে এই লুক রে ই পায়,	Negative
879	সিগেট খাবি যা কিনে নিয়ে আ	Neutral
880	ভারত জিতলে জিতে যায় সাকিব	Positive
881	ওরা ছাত্রলীগ না ওরা হারামীর বাচ্চা	Neutral
882	পাঁচে মে তে সরকারি দলের বিশেষ কোনো কোনো নেতা যে পাঞ্জাবি বণ্টন করেছেন, তা কাদের কে দিয়েছিলেন? হেফাজতের লোকদেরকে দিয়েছিলেন? সোনালি ব্যাংক, বায়তুল মোকাররমে অর্ধেক ইসলামি ড্রেস পরিহিত হামলাকারী ছিলেন ।	Negative
883	বাংলাদেশে বড বাটপার হলো এই লোক	Negative
884	সরকারের কি হবে,হবেতো বাংলার খেটে খাওয়া মানুষের।	Negative
885	6 year ধরে গানটা আমার Playlist এর top e থাকে ।। আজীবন রাকব	Positive
886	গনো ধোলাই দেক	Neutral
887	একজন বিজ্ঞলোকের সাথে তিন বিজ্ঞনামের মূর্খের লড়াই। নিরপক্ষভাবে যাচাই করলে তিন বুদ্ধিবেজীকে চমৎকারভাবে শিক্ষা দিলেন এক মাদ্রাসার মাওলানা	Positive
888	বাংলাদেশে যে দূর্নীতি হয় সে টা বিদেশী ব্যবসায়ীরাও ব্যবহার করছে। বাংলাদেশ দূর্নীতির বিশ্ব আখড়া হিসাবেই থেকে যাবে। দুঃখজনক হলেও সত্য বিদেশী হয়ে দেশের গণ মাধ্যমকে বাধা দেয় কতটা দুঃসাহস। মূল হতা এদেশের বড় বড় কর্মকর্তারা।	Negative
889	Risbi Ahmed ভাই এসব কথাজাদের ইমান আছে তাদের তারা বলতেপারেমেনবল রেখে	Negative
890	সাধারন মানুষের গলা কাটার মত অবস্থা,,,,	Neutral
891	এই কুত্তার বাচ্চা যদি মুসলমান হত।তাহলে এই নাস্তিকদের সাথে তাল দিতো না।কুত্তার বাচ্চা ইমরান।শাবাস মাওলানা সাহেব	Negative
892	বাংলার ছেলেদের চেয়ে,,মেয়রা অনেক ভাল খেলছে,,Congratulations	Positive
893	এতো সুন্দর হয় কিভাবে একটা গান ? যতবার শুনেছি এক জীবনে তত কদম হাটলে চাঁদে চলে যেতাম শিওর । দ্যাট সং মেক মি আ গ্রেট ফ্যান অব অর্ণব সিন্স টু থাউজেন্ড সেভেন । পুরনো হবে না রুদ্র মুহাম্মদ শহীদুল্লার ভালো আছি ভালো থেকোর মতই :) আর ডিজলাইক দেয়া পাবলিকগুলোকে দয়া করে কেউ প্রান গোপাল দত্তের কাছে পাঠিয়ে দিয়েন	Positive
894	"""ভালোবাসা যা দেয় তার চেয়ে বেশী কেড়ে নেয় যার কাছে আপনার চোঁখের পানি, কেবল মাত্র কয়েক ফোঁটা পানি তার জন্য কাঁদবেন না । তাকে মনে করে মন খারাপ করে, কষ্ট পাবেন না । বরং যে আপনার হাঁসি মুখ দেখার জন্য সব সময় অপেক্ষায় থাকে, তার জন্য একটু হলেও হাসুন । একটি হাঁসি মুখ বদলে দিতে পারে যে কোনো পরিস্থিতি ।"""	Neutral
895	Online Job Offer ✩✩ পেমেন্ট পান বিকাশ(Bkash) এ✩✩ কোনো ইনভেস্ট ছাড়াই ২০-৩০ মিনিটে ঘরে বসে আয় করুন দৈনিক ১$-$5 বা ৮০ - 500 কাজটির জন্য আপনার যা যা লাগবে : ১. কম্পিউটার অথবা ল্যাপটপ অথবা এন্ড্রোয়েড মোবাইল ; ২. ইন্টারনেট সংযোগ ; ৩. মোবাইলের জন্য Chrome ব্রাউজারটি ব্যবহার করতে ল্যাপটপ বা কম্পিউটারে যেকোনো ব্রাউজারই করার সময় যা যা দিতে হবে : ১. নাম: ( আপনার নাম দিন ) ২. ফোন: ( আপনার একটি চালু নাম্বার দিন ) ৩. ইমেইল: ( আপনার ইমেইল দিন Gmail হলে ভালো হয় ) ৪. পাসওয়ার্ড: ( মনে রাখার মতো দিন ) ৫. রেফারেল আইডি: 14992007557274 এইটা দিন ( বিঃদ্রঃ রেফারেল আইডি ছাড়া একাউন্ট চালু হবে না ) √একাউন্ট খোলার পর আপনাকে যা করতে হবে তা হলো : ১. দৈনিক ২০টি+ ভিডিও দেখতে হবে ( ১টি ভিডিও ১৮০ সেকেন্ড দেখলেই হবে ) √পেমেন্ট পাওয়ার পদ্ধতি ; ১. বিকাশ ২. ব্যাংক ৩. পেপাল ৪. পেওনিয়ার √Website link : ( ) √কোনো সমস্যার সম্মুখিন হলে কমেন্ট করুন বা ইনবক্স আর একাউন্ট খুললে অবশ্যই আমাকে ইনবক্স ধন্যবাদ| for any help or question please massage me i will call me in facebook when i am on account for one accounts at one device will be open only one account for one you any help or for information please call me will help you and you guys Show less REPLY	Neutral
896	মতিয়া কে মন্ত্রী কে বানিয়েছে উফ জত্তসব পাগল ছাগল মন্ত্রী হয়েছে,মনে হচ্ছে কোনো এক সময় কাজের বুয়া ছিলো	Negative
897	অশ্লীল	Negative
898	আল্লাহ আমাদের উপর রহমত করুক যা অপরাত হয়েছে আল্লাহ ক্ষমা করুক কিন্তু গানটা ভালো	Positive
899	আনেক ভালো লাগলো।	Positive
900	জাফর মাদার চোদ	Negative
901	ভালবাসার মৃত্যু হয় না।	Positive
902	ধন্যবাদ ভাইয়া এতো সুন্দর খবর দেওয়ার জন্য	Positive
903	শালার আতেল কারো একবারো চোখ যায় নাই অনার শুধু গেছে।।	Negative
904	এটা কোন ব্যপার হলো ভাই	Neutral
905	বালের কন্ঠ, বালের গান	Negative
906	আহা ব্যবসাবুক	Neutral
907	সুমি কায়সার আপনি বাংলাদেশের জন্য কতটুক ভূমিকা রাখেন। এসি রুমে থেকে উল্টা পাল্টা কথা	Negative
908	কি ইয়ারা বানাই দিছে যত্তসব ফাউল, আল্লাহ মেহেরবান বেস্ট।।।	Neutral
909	Risbi Ahmed ভাই এসব কথাজাদের ইমান আছে তাদের তারা বলতেপারেমেনবল রেখে	Neutral
910	ধন্যবাদ নায়ক।	Positive
911	বাঁশ দিলে হবেনা গাঁছ দিতে হবে।	Negative
912	"really sorry ""mim "" তুমি এমনিতেই অনেক ভালো স্টুডেন্ট,, না চাইতেই অনেক কিছুই পেয়েছি তোমার কাছ থেকে। আজ কাল তুমি অনেকটা অমনোযোগি হয়ে গেছো পড়া শোনা বা অন্য ব্যাপার গুলাতে। এটা কোনো ব্যাপার না কারন আমি জানি তুমি বয়ঃসন্ধি 'তে। তোমাকে কোনো চাপ দিতে চাইনা।"	Neutral
913	বাংলাদেশে যে দূর্নীতি হয় সে টা বিদেশী ব্যবসায়ীরাও ব্যবহার করছে। বাংলাদেশ দূর্নীতির বিশ্ব আখড়া হিসাবেই থেকে যাবে। দুঃখজনক হলেও সত্য বিদেশী হয়ে দেশের গণ মাধ্যমকে বাধা দেয় কতটা দুঃসাহস। মূল হতা এদেশের বড় বড় কর্মকর্তারা।	Neutral
914	"""Jhoom"" এর মত আরো গান চাই"	Positive
915	অসাধারণ মামা	Positive
916	এইতো জাগাত আসলে নুসরাত,,	Negative
917	সাববাশ বেটি	Positive
918	অপূর্ব সত্যিই অপূর্ব । 4m India	Positive
919	কবিতাটার নাম কি??	Neutral
920	খুব চতুরতার সাথে শিকড় থেকে শিখরে অনুসন্ধান,	Positive
921	নাটক টা অনেক ভালো লাগছে বরং গল্পটা আরো বেশি সুন্দর হয়ছে কিন্তু অপূর্ব মারা যাওয়ার কারনে একটু ভালো লাগেনাই যদি অপূর্ব বেচে থাকতো তাহলে আরো বেশি সুন্দর হয়তো শুভ কামনা অপূর্ব কে আর সাফা কবির	Neutral
922	হা হা হা	Positive
923	ভাল একটি গান	Positive
924	সাববাস কাঞ্চন ভাই	Positive
925	কুকুরের বাচ্ছারা যখন আরেফিন সিদ্দিকীর পদত্যাগের দাবিতে তার গাড়ী ভাংচুর করেছিলে সে সময় কোথায় ছিল তোমাদের চেতনা।যখন জাফর ইকবালের স্ত্রীর শাড়ী ধরে টানাটানি করছিলে তখন কোথায় ছিলো অভিবাকত্ব।বিশ্ব বিদ্যালয়ে কি হয়েছে তা সবাই দেখেছে।শুধু সময়ের পরিবর্তনের অপেক্ষায়, করুন পরিনতির জন্য প্রস্তুত থাকো।	Negative
926	সালা চোর	Negative
927	বাংলাদেশ ক্রিকেট টিমকে বিশসে পরিচয় করিয়েছে আশ্রাফুল	Positive
928	আপনার পতো নেতা রাজনিথিতে আসা দরকার	Positive
929	md bilal তোমায় মায়রে কি ধর্ষন করছে নাকি	Negative
930	তারা কারা সেই প্রশ্ন নয়,তারা কি চায়,তারা কারা বলে কোটা সংস্কার এড়ানো হচ্ছে	Neutral
931	"""ম"" তে ""মতিয়া"" -তুই রাজাকার,,, তুই রাজাকার।।।।।"	Negative
932	আলহামদুলিল্লাহ উতখেপন হয়ে গেসে তাহলে	Neutral
933	বেশি শিক্ষিত হলে যা হয় আরকি। যোদ্ধাদের পরিবারগুলোর সাথে অন্যান্য পরিবারগুলোর অবস্থা কি এক? মুক্তিযোদ্ধা পরিবার যা হারিয়েছে অন্যরা কি তা হারিয়েছে?	Neutral
934	ইলিয়াস) হায়রে গণতন্ত্র	Negative
935	মাথামোটা সব গাজাখুরী যুক্তি	Negative
936	এই সব চ্যানেলের বাইনচোদ রা এসব হোটেলের মালিকদের কাছে টাকা চায় আর টাকা না দিলে এসব বাল ছাল ইনায়ে বিনায়ে নিউজ বানায়। যে হালায় বানায় সে নিজে ও মদ খায় এবং সে রাতে টাকার অভাবে মাগি না চুদে নিজে মা কে চুদে। সব কিছু নিয়েই মাদার চুদ দের মাথা ব্যাথা। দেশে কত বড় বড় ক্রাইম হয় জানস বাইনচোদরা। সেগুলা তুলে ধর। তরা বাইরে গিয়া মাগি চুদার যোগ্যতা রাখস না বলে হাতের কাছের নিজের বোনরে চুদস। কত টাকা চাইসিলি রেস্টুরেন্টের মালিকদের কাছ তদের মত চুদনা দের ত ওরা চুদে না পুটি মাছের	Negative
937	আরে হারামজাদা নাস্তিক রা,, বিভিন্ন বানোয়াট কথার মাধ্যমে আল্লাহর একজন আলেমকে অপমান করা ছুটায় যাবে তোদের। এমন তো না যে সারা জীবন বাঁচি থাকবি তোরা। একদিন না একদিন তো মরবিই নাস্তিক তোরা। যেদিন-যখন মরবি ঠিক তখন থেকেই হারে হারে উপলব্ধি করতে পারবি তোরা যে জাহান্নামের শাস্তি কতটা কঠোর ও	Negative
938	স্যার আপনার কথাটা অনেক ভাল লাগল।আপনার জীবনি শুনে আমার হৃদয়ে প্রেরণা দিয়েছে।স্যার আপনার জন্য আমার অনেক দোয়া থাকবে।(ধন্যবাদ স্যার)	Positive
939	এমন আরো কতো চুলকানি যে সুনতে হবে আল্লাহ জানেন।	Neutral
940	মাল একখান,,,,	Neutral
941	শেষে এমন দৃশ্যটা ঠিক ছিলনা। তবে অসাধারন এক নাটক দেখলাম ভাই ধন্যবাদ	Positive
942	"waiting for that "" বাচ্চা হবে না , বাচ্চা হবে না """	Neutral
943	সাবাস বাংলাদেশ	Positive
944	শিকারি ভাইXv	Neutral
945	হর হর মহাদেব	Neutral
946	সবাইকে কে অনেক ধন্যবাদ । দেখুন , শেয়ার করুন ঝুম । আর সাবস্ক্রাইব করুন আমাদের অফিসিয়াল চ্যানেল ।	Positive
947	বুঝলাম না ভাই	Negative
948	বাবা রাকিব আইফোন তোর কিডনির দাম কত হবে?	Neutral
949	গান টি ভাল কিন্তু গানের সাথে পোশাকের সাথে কোনো মিল পাচ্ছি না	Neutral
950	আগের মতো ভালো হয়না ভিডিও আগে বাংলা টকিস এর ভিডির জন্ন্য আগে অপেক্ষা কখন নতুন ভিডিও আসবে করতাম আর দেখে মজা ও পেতাম ভাই ভিডিও গুলো একটু ভালো করেন	Negative
951	সবাই যদি কি রেজাকার।	Neutral
952	কি দরকার ছিলো লাষ্টে কাদানোর	Negative
953	আমি নিজেও ইঞ্জিনিয়ারিং তবে নিজেকে কখনো রোবট সত্যিই অনেক ভালো	Positive
954	দাম কত	Neutral
955	টকশো করা লাগবেনা জনগণ এই জানে কোনটি সত্য আর কোনটি মিত্থা। ৩ তা নাস্তিক মিলে যদি আকজন আলেমের সাথে জগডা শুরু করে তাইলে আই আলেম ভাই কই যাবে সত্যি বলতে দেখুন ভিডিও র কমেন্ট এ কই জন এই আলেমের পক্ষে ।।	Negative
956	আমি একটা গান পরবেন সবাই নুসারট ফারিয়া আমার কমরটা দিলাইয়া তরে আর তর মারে বিসানায় ফালইয়া এমন চুদাচুদমু না মাগির বাচ্চা সব ভুলে যাবি যে গানটা লিখছে সে একটা মাগির পুত বা মাগির জি মনে।।। এক কথায় বুঝাতে চায় হট বাবা মায়ের হট সন্তান####	Negative
957	আমার ভালো লাগে	Positive
958	‌তিন কুও্বার(না‌স্তিক) সা‌থে একজন মানুষ পা‌রে না	Neutral
959	maruf s একমত ✌	Positive
960	বানরের গলায় মুক্তার হার যেমন শোভা পায়না ফেসবুক আমাদের জন্য তেমন হয়ে গিয়েছে।	Negative
961	নাইছ তো কুয়েত শুভ আমি	Positive
